seed,scene_id,regime,axis_label,sampler_label,candidate_index,candidate_mode,proxy_score,repair_score,consensus_score,volume_plausibility,surface_penalty,true_iou,n
1729,172900000,candidate_count,xy,base,0,drift,0.3336159421323708,0.2432402450820839,0.033444816053511704,0.692634386261488,0.9305555555555556,0.03322259136212625,256
1729,172900000,candidate_count,xy,base,1,view_impostor,1.0,0.6592097063812302,0.40606060606060607,0.40715155793121205,1.0,0.40119760479041916,256
1729,172900000,candidate_count,xy,base,2,drift,0.26084091881588667,0.21579258390619194,0.06412478336221837,0.7157856801182898,0.9190140845070423,0.06551724137931035,256
1729,172900000,candidate_count,xy,base,3,faithful,0.651876961004034,0.4909768053444019,0.3920335429769392,0.47456536736075644,0.811377245508982,0.3887733887733888,256
1729,172900000,candidate_count,xy,base,4,view_impostor,1.0,0.706359005867025,0.4804804804804805,0.5167476857328265,0.9754601226993865,0.47477744807121663,256
1729,172900000,candidate_count,xy,base,5,drift,0.2593971771534098,0.22432940824734016,0.057391304347826085,0.7519716047121799,0.8920863309352518,0.05699481865284974,256
1729,172900000,candidate_count,xy,base,6,view_impostor,1.0,0.7061993527058097,0.46607669616519176,0.5340199692918273,0.9760479041916168,0.4649122807017544,256
1729,172900000,candidate_count,xy,base,7,faithful,0.7977052067920806,0.6025889484128261,0.5180995475113123,0.44803079538882296,0.8211143695014663,0.5134529147982063,256
1729,172900000,candidate_count,xy,base,8,faithful,0.6437963465364442,0.4860143894536237,0.38865546218487396,0.48641309592997367,0.8277945619335347,0.3854166666666667,256
1729,172900000,candidate_count,xy,base,9,faithful,0.5991909783822853,0.4654564935647056,0.42217484008528783,0.4630062179301858,0.8160237388724035,0.4186046511627907,256
1729,172900000,candidate_count,xy,base,10,faithful,0.9208332671000969,0.7852450299917813,0.9369627507163324,0.42999080614278906,0.8034682080924855,0.9484240687679083,256
1729,172900000,candidate_count,xy,base,11,view_impostor,1.0,0.7212358093309474,0.4924924924924925,0.5340199692918273,0.9101796407185628,0.486646884272997,256
1729,172900000,candidate_count,xy,base,12,faithful,0.6540520532099479,0.5301394084335223,0.5407925407925408,0.48641309592997367,0.851963746223565,0.535796766743649,256
1729,172900000,candidate_count,xy,base,13,faithful,0.6483674220516326,0.48445161434730794,0.3875,0.4668276408451474,0.8244047619047619,0.384297520661157,256
1729,172900000,candidate_count,xy,base,14,faithful,0.5812853457172342,0.44542324625482865,0.3755186721991701,0.4784821937428873,0.8198198198198198,0.3724279835390947,256
1729,172900000,candidate_count,xy,base,15,faithful,0.5834777180176719,0.3879134318552861,0.42233632862644416,0.012340472738066387,0.5604113110539846,0.4274711168164313,256
1729,172900000,candidate_count,xy,base,16,faithful,0.9545091686138931,0.8073071202260483,0.936231884057971,0.4592160769527473,0.834319526627219,0.9478260869565217,256
1729,172900000,candidate_count,xy,base,17,faithful,0.8156438061886615,0.6397306033530641,0.5885167464114832,0.47456536736075644,0.8053892215568862,0.5980861244019139,256
1729,172900000,candidate_count,xy,base,18,faithful,0.914763790353627,0.7818662273890695,0.9054441260744985,0.4706806038831775,0.8059701492537313,0.9169054441260746,256
1729,172900000,candidate_count,xy,base,19,faithful,0.668567522702861,0.542907434631432,0.5409836065573771,0.49855660814018954,0.8384146341463414,0.550351288056206,256
1729,172900000,candidate_count,xy,base,20,drift,0.8176239096416342,0.6448490088650275,0.4655581947743468,0.698351045806974,0.9059233449477352,0.471563981042654,256
1729,172900000,candidate_count,xy,base,21,faithful,0.5255653021442495,0.39625207121949885,0.308300395256917,0.4824313476608286,0.8162650602409639,0.3058823529411765,256
1729,172900000,candidate_count,xy,base,22,faithful,0.8163556211958467,0.6453117212827151,0.6116504854368932,0.47456536736075644,0.8143712574850299,0.6057692307692307,256
1729,172900000,candidate_count,xy,base,23,drift,0.7157834776815456,0.5243466595967831,0.23647294589178355,0.698351045806974,0.9024390243902439,0.2345924453280318,256
1729,172900000,candidate_count,xy,base,24,faithful,0.5956181630546955,0.45149756350582676,0.38016528925619836,0.4592160769527473,0.8136094674556213,0.3770491803278688,256
1729,172900000,candidate_count,xy,base,25,view_impostor,1.0,0.6702419499593741,0.42727272727272725,0.43126506179880836,1.0,0.4221556886227545,256
1729,172900000,candidate_count,xy,base,26,faithful,0.8182283006930241,0.6346438206495355,0.5799522673031027,0.4824313476608286,0.8554216867469879,0.5894988066825776,256
1729,172900000,candidate_count,xy,base,27,drift,0.2865984134418359,0.2383665282683644,0.030927835051546393,0.8030810086230498,0.9407407407407408,0.030716723549488054,256
1729,172900000,candidate_count,xy,base,28,drift,0.39465350640058855,0.3148901842956961,0.12037037037037036,0.7707448993458274,0.9672727272727273,0.12361623616236163,256
1729,172900000,candidate_count,xy,base,29,faithful,0.6112739714454676,0.4763943496189119,0.4258064516129032,0.4784821937428873,0.8198198198198198,0.4313304721030043,256
1729,172900000,candidate_count,xy,base,30,faithful,0.6454993735655761,0.5270618306795691,0.5555555555555556,0.4443632423171845,0.7923976608187134,0.5504587155963303,256
1729,172900000,candidate_count,xy,base,31,view_impostor,1.0,0.66589931087869,0.4169184290030212,0.42423334112670186,1.0,0.41194029850746267,256
1729,172900000,candidate_count,xy,base,32,drift,0.7103477681545636,0.5115177771860261,0.24254473161033796,0.653906829982565,0.9152542372881356,0.24801587301587302,256
1729,172900000,candidate_count,xy,base,33,faithful,0.6595260708802992,0.5403953905751975,0.5589622641509434,0.48641309592997367,0.8338368580060423,0.5537383177570093,256
1729,172900000,candidate_count,xy,base,34,faithful,0.7557506302412924,0.5837997621622588,0.5022727272727273,0.48641309592997367,0.8096676737160121,0.49774774774774777,256
1729,172900000,candidate_count,xy,base,35,faithful,0.8036829892093049,0.6288954514649978,0.5847255369928401,0.47456536736075644,0.8293413173652695,0.594272076372315,256
1729,172900000,candidate_count,xy,base,36,faithful,0.6523793243642815,0.49731437997573297,0.3924050632911392,0.4904277075678772,0.7909090909090909,0.3891213389121339,256
1729,172900000,candidate_count,xy,base,37,view_impostor,1.0,0.8300098557697092,0.6398809523809523,0.8323834162183115,0.8823529411764706,0.6323529411764706,256
1729,172900000,candidate_count,xy,base,38,view_impostor,1.0,0.6561128610558987,0.4,0.40051300479953994,1.0,0.39520958083832336,256
1729,172900000,candidate_count,xy,base,39,view_impostor,1.0,0.6592097063812302,0.40606060606060607,0.40715155793121205,1.0,0.40119760479041916,256
1729,172900000,candidate_count,xy,base,40,faithful,0.8159026237368645,0.616052899666478,0.49318181818181817,0.5026714462848464,0.8409785932721713,0.5022727272727273,256
1729,172900000,candidate_count,xy,base,41,faithful,0.6495602100489318,0.4884418577030527,0.38204592901878914,0.4824313476608286,0.8132530120481928,0.3903966597077244,256
1729,172900000,candidate_count,xy,base,42,faithful,0.9690222206150897,0.8247939959296471,0.8529411764705882,0.6275772287538012,0.88,0.8592375366568915,256
1729,172900000,candidate_count,xy,base,43,view_impostor,1.0,0.6592097063812302,0.40606060606060607,0.40715155793121205,1.0,0.40119760479041916,256
1729,172900000,candidate_count,xy,base,44,faithful,0.9276904024767803,0.7882460448579556,0.9048991354466859,0.48641309592997367,0.8429003021148036,0.9164265129682997,256
1729,172900000,candidate_count,xy,base,45,view_impostor,1.0,0.6561128610558987,0.4,0.40051300479953994,1.0,0.39520958083832336,256
1729,172900000,candidate_count,xy,base,46,faithful,0.613877484874676,0.47365121226322354,0.42430703624733473,0.4592160769527473,0.8165680473372781,0.43283582089552236,256
1729,172900000,candidate_count,xy,base,47,drift,0.39658757549611734,0.3050679675922382,0.07610619469026549,0.7519716047121799,0.9244604316546763,0.07557117750439367,256
1729,172900000,candidate_count,xy,base,48,faithful,0.592248614536951,0.46309209013633446,0.4227467811158798,0.4784821937428873,0.8318318318318318,0.42217484008528783,256
1729,172900000,candidate_count,xy,base,49,faithful,0.8190631217218303,0.6515335939641294,0.6176470588235294,0.4904277075678772,0.8181818181818182,0.6116504854368932,256
1729,172900000,candidate_count,xy,base,50,faithful,0.7897809060881856,0.6086400333176769,0.5241379310344828,0.4784821937428873,0.8018018018018018,0.5193621867881549,256
1729,172900000,candidate_count,xy,base,51,faithful,0.8051417882742667,0.631029547061114,0.5799522673031027,0.4824313476608286,0.822289156626506,0.5894988066825776,256
1729,172900000,candidate_count,xy,base,52,view_impostor,1.0,0.6576582825812428,0.403030303030303,0.40381863983209554,1.0,0.39820359281437123,256
1729,172900000,candidate_count,xy,base,53,view_impostor,1.0,0.6695168136681887,0.42168674698795183,0.4348245090065536,1.0,0.4166666666666667,256
1729,172900000,candidate_count,xy,base,54,faithful,0.9297711138310893,0.7945612768213223,0.9250720461095101,0.4592160769527473,0.7958579881656804,0.9365994236311239,256
1729,172900000,candidate_count,xy,base,55,view_impostor,1.0,0.6576582825812428,0.403030303030303,0.40381863983209554,1.0,0.39820359281437123,256
1729,172900000,candidate_count,xy,base,56,faithful,0.6461858902575588,0.5307879703283137,0.5623529411764706,0.47456536736075644,0.8353293413173652,0.5571095571095571,256
1729,172900000,candidate_count,xy,base,57,faithful,0.6028323922833905,0.48932938940725057,0.4026548672566372,0.6072789394134563,0.8552631578947368,0.41150442477876104,256
1729,172900000,candidate_count,xy,base,58,faithful,0.8906236178681999,0.7539719118648689,0.898876404494382,0.42999080614278906,0.8323699421965318,0.9047619047619048,256
1729,172900000,candidate_count,xy,base,59,view_impostor,1.0,0.728528729425398,0.5015015015015015,0.547352007577507,0.8941176470588236,0.49554896142433236,256
1729,172900000,candidate_count,xy,base,60,drift,0.32263475225531524,0.2810818329009098,0.08409506398537477,0.8506433883565856,0.9657794676806084,0.08348457350272233,256
1729,172900000,candidate_count,xy,base,61,view_impostor,1.0,0.6561128610558987,0.4,0.40051300479953994,1.0,0.39520958083832336,256
1729,172900000,candidate_count,xy,base,62,faithful,0.5943181522765808,0.3933274859220612,0.41857506361323155,0.011650474721866888,0.5579617834394904,0.42366412213740456,256
1729,172900000,candidate_count,xy,base,63,faithful,0.7823266499582289,0.5970730313287288,0.5148063781321185,0.4706806038831775,0.826865671641791,0.510158013544018,256
1729,172900000,candidate_count,xy,base,64,view_impostor,1.0,0.6592097063812302,0.40606060606060607,0.40715155793121205,1.0,0.40119760479041916,256
1729,172900000,candidate_count,xy,base,65,faithful,0.6181752133141842,0.4806097152181472,0.4190064794816415,0.5026714462848464,0.8470948012232415,0.41541755888650966,256
1729,172900000,candidate_count,xy,base,66,faithful,0.8119252077562327,0.6390418929212593,0.5947242206235012,0.4706806038831775,0.8,0.60431654676259,256
1729,172900000,candidate_count,xy,base,67,view_impostor,1.0,0.6607671819956491,0.4090909090909091,0.4105119842777439,1.0,0.4041916167664671,256
1729,172900000,candidate_count,xy,base,68,drift,0.3205017892324393,0.23242539485218383,0.03859060402684564,0.6869645229462863,0.9584775086505191,0.04180602006688963,256
1729,172900000,candidate_count,xy,base,69,view_impostor,1.0,0.6561128610558987,0.4,0.40051300479953994,1.0,0.39520958083832336,256
1729,172900000,candidate_count,xy,base,70,faithful,0.9331510594668488,0.795338528386427,0.9279538904899135,0.4554569618407779,0.8053097345132744,0.9394812680115274,256
1729,172900000,candidate_count,xy,base,71,view_impostor,1.0,0.6596177724927652,0.40483383685800606,0.4105119842777439,1.0,0.4,256
1729,172900000,candidate_count,xy,base,72,drift,0.7038447701532312,0.5235519389676042,0.2332657200811359,0.7519716047121799,0.9424460431654677,0.2388663967611336,256
1729,172900000,candidate_count,xy,base,73,drift,0.2960190348202824,0.2261928772183836,0.05272108843537415,0.6869645229462863,0.9238754325259516,0.052364864864864864,256
1729,172900000,candidate_count,xy,base,74,faithful,0.6455628790178034,0.5338177213201211,0.5731132075471698,0.4630062179301858,0.8100890207715133,0.5677570093457944,256
1729,172900000,candidate_count,xy,base,75,faithful,0.7693990723936277,0.5930162837814704,0.5182648401826484,0.4706806038831775,0.8059701492537313,0.5135746606334841,256
1729,172900000,candidate_count,xy,base,76,drift,0.5061462479728733,0.3865968642766181,0.15839694656488548,0.7581780041305154,0.9711191335740073,0.1571969696969697,256
